word,sentiment,intensity,valence
鸠形鹄面,Disgust,3,-1
时通运泰,Joy,5,1
放歌纵酒,Joy,5,1
凤冠霞帔,Awe,1,1
桃李满天下,Awe,7,1
再造之恩,Awe,7,1
藏器待时,Joy,5,1
可操左券,Awe,9,1
根深叶茂,Awe,7,1
一箭双雕,Awe,5,1
功高不赏,Awe,9,1
不遗余力,Awe,7,1
兼功自厉,Awe,7,1
卧薪尝胆,Awe,9,1
拔树寻根,Awe,7,1
明目达聪,Awe,5,1
手到病除,Awe,5,1
胆略兼人,Awe,3,1
凤鸣朝阳,Awe,5,1
鸾翔凤集,Awe,5,1
祥麟威凤,Awe,7,1
下笔有神,Awe,5,1
未雨绸缪,Awe,5,1
仙风道骨,Awe,7,1
一表堂堂,Awe,5,1
感恩图报,Awe,5,1
妙处不传,Awe,5,1
如闻其声，如见其人,Awe,3,1
危言危行,Awe,5,1
执法不阿,Awe,5,1
平地楼台,Awe,5,1
福至心灵,Awe,5,1
改弦易辙,Awe,3,0
风樯阵马,Awe,5,1
饮醇自醉,Awe,3,1
人自为战,Awe,3,1
及锋而试,Awe,3,1
兵强将勇,Awe,5,1
节节胜利,Awe,5,1
所向披靡,Awe,7,1
熊罴之师,Awe,5,1
择善而从,Awe,3,1
孺子可教,Awe,5,1
改邪归正,Awe,5,1
一改故辙,Awe,5,1
袒裼裸裎,Disgust,5,-1
苟合取容,Disgust,5,-1
头童齿豁,SadDisgustss,3,0
如到宝山空手回,SadDisgustss,5,-1
大厦将倾，一木难支,SadDisgustss,7,-1
兵败如山倒,SadDisgustss,5,-1
弃甲倒戈,Disgust,7,-1
望风破胆,SadDisgustss,5,-1
彩凤随鸦,SadDisgustss,3,-1
一事无成,Disgust,5,-1
不肖子孙,Disgust,5,-1
虚度年华,Disgust,5,-1
怙恶不悛,Disgust,9,-1
一丘之貉,Disgust,5,-1
偷东摸西,Disgust,7,-1
紧行无好步,Disgust,1,0
放虎自卫,Disgust,7,-1
谬种流传,Disgust,5,-1
粗服乱头,Disgust,1,-1
阿其所好,Disgust,5,-1
冥室椟棺,Disgust,7,-1
不辨龙蛇,Disgust,5,-1
鹦鹉学舌,Disgust,3,-1
投机倒把,Disgust,7,-1
以耳为目,Disgust,3,-1
咎由自取,Disgust,7,-1
引狗入寨,Disgust,9,-1
自讨没趣,Disgust,5,-1
姗姗来迟,Disgust,1,-1
何其相似乃尔,Awe,1,0
倾家荡产,SadDisgustss,5,0
蠹众木折,Disgust,5,-1
化为泡影,SadDisgustss,5,0
尺布斗栗,Disgust,1,0
漏泄春光,Disgust,1,0
摇旗打鼓,Disgust,1,0
徙宅忘妻,Disgust,7,-1
恃勇轻敌,Disgust,3,-1
伯歌季舞,Awe,3,1
欢喜冤家,Awe,1,0
金石交,Awe,1,0
笙磬同音,Awe,1,0
竹马之好,Awe,1,0
傥来之物,Surprise,3,0
平地一声雷,Surprise,5,0
君子之交,Awe,3,1
单相思,SadDisgustss,3,0
赤身露体,Disgust,1,0
淡妆浓抹,Disgust,3,-1
逼真逼肖,Awe,5,1
格物穷理,Awe,1,0
去伪存真,Awe,3,1
追本穷源,Awe,1,0
流言止于智者,Awe,1,0
杅穿皮蠹,Awe,3,0
丁一确二,Awe,3,1
明辨是非,Awe,3,1
南征北战,Awe,1,0
拐弯抹角,Disgust,3,-1
虚情假意,Disgust,9,-1
奋勇当先,Awe,7,1
身先士卒,Awe,9,1
碧血丹心,Awe,7,1
食少事繁,Awe,5,1
风雨同舟,Awe,5,1
问安视膳,Awe,5,1
敬而远之,Disgust,5,-1
敬贤礼士,Awe,7,1
尊师重道,Awe,7,1
得薄能鲜,Disgust,5,-1
马齿徒增,Disgust,5,-1
昂首望天,Disgust,5,-1
独弦哀歌,Disgust,5,-1
居功自傲,Disgust,5,-1
自高其功,Disgust,5,-1
贪名爱利,Disgust,7,-1
封豕长蛇,Disgust,7,-1
蛇吞象,Disgust,7,-1
眼馋肚饱,Disgust,5,-1
xixi,Joy,5,0
葱白,Awe,7,1
我去,Surprise,7,0
BS,Disgust,7,-1
CC,Joy,5,1
无语,SadDisgustss,5,-1
八婆,Disgust,3,-1
超爽,Joy,9,0
包子,Disgust,5,-1
_god,Surprise,7,0
爱老虎油,Awe,9,1
呕像,Disgust,3,-1
MPJ,Disgust,5,-1
固执,Disgust,5,-1
浑水摸鱼,Disgust,1,-1
得寸进尺,Disgust,5,-1
尔虞我诈,Disgust,7,-1
空洞,Disgust,3,-1
婆婆妈妈,Disgust,3,-1
滥竽充数,Disgust,7,-1
猎取,Disgust,1,-1
蛮横,Disgust,5,-1
擅自,Disgust,1,-1
拈轻怕重,Disgust,3,-1
漠然,Disgust,3,-1
怨尤,Disgust,5,-1
暴烈,Disgust,5,-1
偏见,Disgust,3,0
招摇,Disgust,7,-1
千篇一律,Disgust,5,-1
骄矜,Disgust,7,-1
求全责备,Disgust,3,-1
势利,Disgust,7,-1
挑剔,Disgust,5,-1
偷懒,Disgust,3,-1
畏葸不前,Disgust,5,-1
无稽之谈,Disgust,7,-1
无中生有,Disgust,5,-1
犯疑心病,Disgust,1,-1
叶公好龙,Disgust,7,-1
变节,Disgust,5,-1
灭绝人性,Disgust,9,-1
奸险,Disgust,9,-1
猥劣,Disgust,7,-1
奸诈,Disgust,9,-1
诡诈,Disgust,7,-1
浇薄,Disgust,7,-1
虚骄,Disgust,7,-1
不自量力,Disgust,5,-1
老气横秋,Disgust,5,-1
狂气,Disgust,5,-1
刚愎,Disgust,5,-1
小心眼,Disgust,7,-1
陋习,Disgust,9,-1
阳奉阴违,Disgust,5,-1
随风倒,Disgust,5,-1
自私自利,Disgust,7,-1
鄙俗,Disgust,5,-1
蛮不讲理,Disgust,7,-1
轻率,Disgust,5,-1
愚鲁,Disgust,7,-1
摇头摆尾,Disgust,3,-1
蠢笨,Disgust,7,-1
愚顽,Disgust,5,-1
儇薄,Disgust,5,-1
水性杨花,Disgust,7,-1
贪嘴,Disgust,3,-1
愚直,Disgust,5,-1
怪诞,Disgust,3,-1
浮皮潦草,Disgust,5,-1
毛手毛脚,Disgust,5,-1
食言,Disgust,5,-1
鬼祟,Disgust,7,-1
出圈儿,Disgust,5,-1
奴颜媚骨,Disgust,7,-1
欺哄,Disgust,3,-1
耍滑,Disgust,3,-1
耍赖,Disgust,5,-1
恣意妄为,Disgust,7,-1
闲散,Disgust,1,-1
兔死狗烹,Disgust,7,-1
蛮勇,Disgust,3,-1
自恋,Disgust,3,-1
有勇无谋,Disgust,5,-1
不识人间有羞耻事,Disgust,7,-1
辱门败户,Disgust,7,-1
慢腾腾,Disgust,3,-1
人心似铁,Disgust,7,-1
盲用,Disgust,1,-1
慢慢吞吞,Disgust,3,-1
孤行己见,Disgust,5,-1
强横霸道,Disgust,7,-1
萧规曹随,Disgust,5,-1
左右袒,Disgust,3,-1
干巴,Disgust,3,-1
化公为私,Disgust,7,-1
权欲熏心,Disgust,7,-1
猥鄙,Disgust,9,-1
膏粱子弟,Disgust,7,-1
淫秽,Disgust,7,-1
艳情,Disgust,5,-1
口角,Disgust,3,-1
冷酷无情,Disgust,5,-1
有理无情,Disgust,5,-1
耍滑头,Disgust,1,-1
身单力薄,Disgust,3,-1
错误百出,Disgust,5,-1
生吞活剥,Disgust,5,-1
臭名昭著,Disgust,7,-1
发酸,Disgust,3,0
言之无物,Disgust,3,-1
傲物,Disgust,5,-1
摆款儿,Disgust,1,-1
板荡,Disgust,7,-1
暴政,Disgust,5,-1
兵痞,Disgust,7,-1
财迷,Disgust,3,-1
向着,Awe,5,-1
桑梓之念,SadDisgustss,5,0
惊吓,Fear,5,0
心血来潮,Disgust,3,-1
享乐,Disgust,3,-1
惊诧,Surprise,7,0
怪讶,Surprise,5,0
平定,Joy,3,0
精湛,Awe,5,1
冰心,Awe,5,1
并力,Awe,3,1
博雅,Awe,5,1
才赋,Awe,5,1
才学,Awe,5,1
苍郁,Awe,3,1
长技,Awe,5,1
草寇,Disgust,5,-1
插足,Disgust,3,-1
谗佞,Disgust,7,-1
伥鬼,Disgust,7,-1
吵人,Disgust,5,-1
尘嚣,Disgust,3,-1
称霸,Disgust,5,-1
超卓,Awe,7,1
沉挚,Awe,5,1
成名,Awe,5,1
吃心,Disgust,3,-1
齿冷,Disgust,5,-1
忡忡,Fear,5,-1
丑事,Disgust,5,-1
承教,Awe,5,1
骋目,Joy,3,0
崇信,Awe,7,1
出蓝,Awe,5,1
创举,Awe,5,1
憷头,Fear,3,-1
春山,Awe,3,1
纯稚,Awe,5,1
吹擂,Disgust,5,-1
蠢话,Disgust,5,-1
刺儿话,Disgust,3,-1
窜犯,Disgust,5,-1
篡位,Disgust,7,-1
错会,Disgust,3,-1
呆子,Disgust,3,-1
刀俎,Disgust,5,-1
盗匪,Disgust,5,-1
盗用,Disgust,5,-1
桂冠,Joy,7,1
国光,Awe,5,1
国威,Awe,1,1
酣眠,Joy,3,1
敌特,Disgust,5,-1
颠沛,SadDisgustss,3,-1
丢份,Disgust,3,-1
毒贩,Disgust,5,-1
赌棍,Disgust,5,-1
断代,SadDisgustss,3,0
恶疾,Disgust,5,-1
恶性,Disgust,5,-1
贰臣,Disgust,3,-1
法盲,Disgust,5,-1
反侧,Disgust,3,-1
饭桶,Disgust,7,-1
放刁,Disgust,5,-1
非人,Disgust,9,-1
匪祸,Disgust,5,-1
分赃,Disgust,5,-1
奉迎,Disgust,3,-1
浮夸,Disgust,3,-1
负隅,Disgust,3,-1
官僚,Disgust,5,-1
惯贼,Disgust,5,-1
淳古,Awe,5,1
慈怜,Awe,5,1
葱郁,Awe,3,1
翠蓝,Awe,1,1
存问,Awe,1,0
打躬,Awe,3,1
大观,Awe,5,1
大士,Awe,5,1
大雅,Awe,5,1
黛紫,Awe,1,0
当先,Awe,3,0
鬼子,Disgust,7,-1
得救,Joy,3,0
得中,Awe,3,1
砥柱,Awe,7,1
叮咛,Fear,1,0
国耻,Disgust,9,-1
过头,Disgust,3,-1
黑金,Disgust,3,-1
后门,Disgust,1,-1
虎口,Fear,1,0
幻灭,SadDisgustss,5,-1
谎话,Disgust,3,-1
毁约,Disgust,1,-1
秽行,Disgust,5,-1
混账,Disgust,5,-1
挤占,Disgust,3,-1
假手,Disgust,3,-1
进犯,Disgust,3,-1
拘牵,Disgust,1,-1
懒怠,Disgust,7,-1
空论,Disgust,3,-1
懂行,Awe,5,1
洞究,Awe,1,1
宽纵,Disgust,1,-1
独步,Awe,5,1
笃学,Awe,5,1
端平,Awe,5,1
墩劝,Awe,3,1
夺魁,Joy,5,0
发奋,Awe,5,1
发展,Awe,3,0
繁盛,Awe,5,1
芳烈,Awe,5,1
放达,Awe,1,1
飞灵,Awe,3,1
肥壮,Awe,3,1
丰饶,Awe,5,1
富源,Awe,1,1
改过,Awe,3,1
甘贵,Awe,5,0
刚性,Awe,3,1
高档,Awe,5,1
高朗,Awe,3,1
捞摸,Disgust,5,-1
勒抑,Disgust,5,-1
冷遇,Disgust,3,-1
敛财,Disgust,5,-1
凌夷,Disgust,3,-1
流气,Disgust,5,-1
高爽,Awe,5,1
露丑,Fear,5,-1
乱民,Disgust,3,-1
沦丧,SadDisgustss,5,-1
落套,Disgust,1,-1
埋汰,Disgust,3,-1
毛子,Disgust,3,-1
没样儿,Disgust,1,-1
媚外,Disgust,5,-1
密谋,Disgust,5,-1
冥顽,Disgust,5,-1
高升,Joy,7,0
更生,Awe,3,1
工稳,Awe,5,1
攻书,Awe,3,1
公认,Awe,7,1
挂记,SadDisgustss,5,0
磨烦,Disgust,3,-1
观止,Awe,9,1
贯彻,Awe,1,0
光溜,Awe,5,1
呶呶,Disgust,3,-1
闹架,Disgust,3,-1
闹灾,Disgust,5,-1
国本,Awe,5,0
啮噬,Disgust,7,-1
奴化,Disgust,5,-1
殴打,Disgust,7,-1
攀诬,Disgust,5,-1
旁骛,Disgust,3,-1
好评,Awe,7,1
皮囊,Disgust,3,-1
偏差,Disgust,3,-1
剽取,Disgust,5,-1
破财,Disgust,3,0
歧途,Disgust,5,-1
起哄,Disgust,5,-1
前愆,Disgust,3,-1
枪替,Disgust,5,-1
抢劫,Disgust,5,-1
浩浩,Awe,3,0
贺匾,Awe,5,1
贺喜,Joy,9,1
红星,Awe,5,1
洪钟,Awe,3,1
宏论,Awe,7,1
护佑,Awe,3,1
华彩,Awe,5,1
欢歌,Joy,5,1
欢宴,Joy,5,1
挥毫,Awe,5,1
回归,Joy,1,1
活溜,Awe,1,1
积德,Awe,5,1
吉期,Joy,7,1
窃夺,Disgust,5,-1
侵袭,Disgust,5,-1
倾轧,Disgust,5,-1
求全,Disgust,1,-1
取闹,Disgust,5,-1
缺点,Disgust,9,-1
饶舌,Disgust,3,-1
认头,Disgust,3,-1
辱命,Disgust,3,-1
杀机,Disgust,5,-1
蛇头,Disgust,5,-1
生事,Disgust,3,-1
失范,Disgust,3,-1
失算,Disgust,5,-1
手黑,Disgust,7,-1
受苦,Disgust,5,0
受制,Disgust,5,-1
衰颓,Disgust,5,-1
搜刮,Disgust,5,-1
损伤,Disgust,5,-1
贪贿,Disgust,5,-1
逃兵,Disgust,5,-1
体罚,Disgust,5,-1
偷盗,Disgust,7,-1
透顶,Disgust,7,-1
蜕化,Disgust,3,-1
歪理,Disgust,5,-1
顽梗,Disgust,5,-1
妄人,Disgust,5,-1
威胁,Disgust,5,-1
违纪,Disgust,5,-1
窝主,Disgust,7,-1
芜杂,Disgust,5,-1
嬉皮士,Disgust,3,-1
瞎扯,Disgust,5,-1
嫌忌,Disgust,5,-1
险阻,Disgust,5,-1
萧索,Disgust,5,-1
邪魔,Disgust,5,-1
泄密,Disgust,5,-1
凶犯,Disgust,5,-1
凶杀,Fear,5,-1
熊包,Disgust,5,-1
虚话,Disgust,5,-1
虚妄,Disgust,5,-1
眩惑,Disgust,5,-1
压制,Disgust,7,-1
掩饰,Disgust,5,-1
妖风,Disgust,5,-1
窑子,Disgust,5,-1
一窝蜂,Disgust,3,-1
疑忌,Disgust,5,-1
异端,Disgust,5,-1
阴湿,Disgust,3,-1
淫画,Disgust,5,-1
引诱,Disgust,5,-1
庸才,Disgust,5,-1
诱胁,Disgust,5,-1
迂气,Disgust,5,-1
愚民,Disgust,5,-1
郁然,Disgust,5,-1
冤孽,Disgust,5,-1
怨仇,Disgust,5,-1
怨懑,Disgust,5,-1
钦慕,Awe,5,1
勤勤,Awe,5,1
清官,Awe,5,1
杂念,Disgust,3,-1
灾祸,Disgust,5,-1
佳境,Awe,7,1
不甘心,Disgust,5,0
精卫填海,Awe,5,1
美好,Awe,9,1
至交,Awe,7,1
偏袒,Disgust,5,-1
心如死灰,SadDisgustss,9,0
见长,Awe,7,1
价廉质优,Awe,7,1
一尘不染,Awe,5,1
榜样,Awe,5,1
拨弄,Disgust,5,-1
光棍,Disgust,7,-1
憎恶,Disgust,7,0
精悍,Awe,7,1
不足挂齿,Disgust,3,-1
懒散,Disgust,5,-1
粗重,Disgust,3,0
惊人,Surprise,7,0
英武,Awe,7,1
不甘,Disgust,9,0
虚伪,Disgust,9,-1
融融,Joy,5,1
遗臭万年,Disgust,9,-1
息事宁人,Disgust,1,0
自在,Joy,9,0
坏事,Disgust,7,-1
崩溃,Disgust,9,0
得过且过,Disgust,5,-1
宽容,Awe,7,1
自得其乐,Joy,7,1
心惊肉跳,Fear,7,0
恋爱,Awe,9,0
赘疣,Disgust,9,-1
萧瑟,SadDisgustss,7,0
高贵,Awe,7,1
英豪,Awe,7,1
摆布,Disgust,7,-1
丝丝入扣,Awe,5,1
体贴入微,Awe,5,1
妻离子散,SadDisgustss,7,0
告捷,Joy,7,1
打掩护,Disgust,3,-1
尸位素餐,Disgust,7,-1
操持,Awe,5,1
漠不关心,Disgust,3,-1
栩栩如生,Awe,7,1
服帖,Joy,7,0
长上,Awe,5,0
有头无尾,Disgust,7,-1
安然,Joy,5,0
妖媚,Disgust,5,-1
碌碌,Disgust,7,-1
不周,Disgust,3,-1
仰望,Awe,7,1
鼠辈,Disgust,9,-1
幼稚,Disgust,7,-1
风声鹤唳,Fear,9,0
传家宝,Awe,7,1
杞人忧天,Disgust,3,-1
功德,Awe,9,1
天香国色,Awe,9,1
平庸,Disgust,3,-1
无所事事,Disgust,7,-1
高明,Awe,7,1
驴唇不对马嘴,Disgust,7,-1
实心实意,Awe,5,0
私自,Disgust,3,-1
喜欢,Awe,5,1
陷落,SadDisgustss,7,0
心慌意乱,Fear,7,0
百孔千疮,SadDisgustss,5,-1
疏忽,Disgust,3,-1
老调,Disgust,3,-1
放火,Disgust,5,-1
荒漠,SadDisgustss,3,0
丰盈,Awe,5,1
蠢动,Disgust,9,-1
笃实,Awe,5,1
牵连,Disgust,5,0
功勋,Awe,9,1
天翻地覆,Disgust,7,-1
烦扰,Disgust,9,-1
敞亮,Joy,5,1
祸胎,Disgust,9,-1
心虚,Fear,1,-1
模范,Awe,5,1
实在,Awe,5,1
高人,Awe,5,1
昏沉,Disgust,5,0
平缓,Awe,1,0
身不由己,SadDisgustss,7,0
欠缺,Disgust,3,0
千钧一发,Fear,5,0
马大哈,Disgust,3,-1
光洁,Awe,3,1
怀恋,SadDisgustss,7,0
花魁,Awe,7,1
沉痛,SadDisgustss,7,0
虚度,Disgust,5,-1
徘徊,Disgust,7,0
幌子,Disgust,5,-1
水到渠成,Joy,7,1
丢脸,Fear,5,-1
鞭辟入里,Awe,5,1
畜生,Disgust,9,-1
赤裸裸,Disgust,3,-1
有口皆碑,Awe,9,1
出头,Joy,5,0
有血有肉,Awe,5,1
迎刃而解,Joy,5,1
狂暴,Disgust,7,-1
说嘴,Disgust,5,-1
玲珑,Awe,5,1
愁眉不展,Disgust,9,0
侈谈,Disgust,5,-1
纷乱,Disgust,5,-1
浓郁,Awe,5,1
天衣无缝,Awe,9,1
拐子,Disgust,5,-1
泛泛,Disgust,3,0
好听,Awe,5,1
软弱,Disgust,5,-1
对眼,Awe,5,1
莫须有,Disgust,7,-1
沉痼,Disgust,5,-1
拘泥,Disgust,3,-1
空想,Disgust,7,-1
见不得人,Disgust,9,-1
精雕细刻,Awe,5,1
响当当,Awe,5,1
半半拉拉,Disgust,5,-1
岔子,Disgust,5,-1
抬杠,Disgust,5,-1
先人后己,Awe,5,1
倚重,Awe,7,0
抽风,Disgust,5,-1
疙瘩,Disgust,5,0
惨绝人寰,SadDisgustss,5,-1
恢弘,Awe,9,1
好人,Awe,7,1
前辈,Awe,5,0
零星,SadDisgustss,1,0
危亡,Fear,5,0
困顿,Disgust,7,0
瞎说,Disgust,7,-1
急转直下,SadDisgustss,5,-1
解决,Disgust,1,0
融融,Awe,3,1
阎罗,Awe,5,1
便民,Awe,5,1
惶惶不可终日,Fear,9,0
亮堂,Joy,3,1
甜美,Joy,5,1
天翻地覆,Awe,5,1
销魂,SadDisgustss,7,0
荒废,Disgust,5,-1
凌虐,SadDisgustss,5,-1
痛快淋漓,Awe,7,1
动人,Awe,3,1
垂头丧气,Disgust,5,0
背时,Disgust,5,-1
洋洋,Joy,5,1
阴沉,AFearry,5,0
栽赃,Disgust,7,-1
脏污,Disgust,5,-1
噪聒,Disgust,5,-1
责罚,Disgust,5,-1
贼赃,Disgust,7,-1
肢解,Disgust,5,-1
滞销,Disgust,5,-1
清顺,Awe,3,0
清越,Awe,5,1
轻俏,Awe,5,1
晴好,Awe,5,1
庆贺,Joy,5,1
全胜,Awe,5,1
热火,Awe,5,1
任侠,Awe,5,1
柔润,Awe,5,1
睿智,Awe,5,1
善行,Awe,5,1
神力,Awe,5,1
省心,Awe,3,1
盛况,Awe,5,1
盛赞,Awe,7,1
诗意,Awe,5,1
爽健,Awe,5,1
肃然,Awe,5,1
周折,Disgust,5,-1
装糊涂,Disgust,5,-1
捉弄,Disgust,5,-1
滋事,Disgust,5,-1
走内线,Disgust,5,-1
嘴长,Disgust,5,-1
罪孽,Disgust,9,-1
作死,Disgust,9,-1
坐误,Disgust,7,-1
腾欢,Joy,5,1
贴心,Awe,5,1
同乐,Joy,5,1
婉丽,Awe,5,1
温婉,Awe,3,1
稳静,Awe,3,1
沃饶,Awe,5,1
无双,Awe,9,1
细嫩,Awe,5,1
先哲,Awe,5,1
纤巧,Awe,5,1
相成,Awe,5,1
骁健,Awe,5,1
心秀,Awe,5,1
兴隆,Awe,5,1
寄怀,Awe,5,1
雄踞,Awe,5,1
雄图,Awe,5,1
秀润,Awe,5,1
煊赫,Awe,5,1
勋劳,Awe,5,1
雅怀,Awe,5,1
嫣红,Awe,5,1
延誉,Awe,5,1
扬名,Awe,5,1
毅勇,Awe,5,1
英风,Awe,5,1
英秀,Awe,5,1
莹莹,Awe,3,1
勇决,Awe,7,1
优礼,Joy,5,1
幽韵,Awe,5,1
有素,Awe,5,1
圆浑,Awe,5,1
佳肴,Awe,7,1
兼顾,Awe,1,1
坚挺,Awe,5,1
简质,Awe,5,1
举荐,Awe,7,1
见地,Awe,7,1
见效,Awe,5,1
江山,Awe,3,1
奖赏,Awe,3,1
姣妍,Awe,5,1
姣美,Awe,5,1
佼佼,Awe,9,1
教益,Awe,5,1
解渴,Awe,3,1
巾帼,Awe,7,1
金汤,Awe,7,1
匀实,Awe,5,1
赞服,Awe,9,1
战鹰,Awe,7,1
珍宝,Awe,7,1
珍闻,Surprise,5,1
正论,Awe,5,1
指教,Awe,5,1
至品,Awe,7,1
致力,Awe,5,1
智巧,Awe,5,1
忠言,Awe,7,1
壮健,Awe,5,1
拙直,Awe,3,1
卓异,Awe,7,1
滋养,Awe,3,1
进展,Joy,3,1
晋职,Joy,3,1
尊严,Awe,5,1
尽欢,Joy,7,1
精本,Awe,3,1
精进,Awe,5,1
精敏,Awe,5,1
精通,Awe,7,1
精一,Awe,5,1
景气,Awe,3,1
净化,Awe,1,1
敬养,Awe,3,1
炯然,Awe,5,1
救星,Awe,5,1
巨构,Awe,5,1
捐躯,Awe,3,1
婞直,Awe,7,1
爱搭不理,Disgust,5,-1
岸然,Awe,5,1
板板六十四,Disgust,5,-1
背地里,Disgust,5,-1
秉性剌戾,Disgust,9,-1
站得高，看得远,Awe,5,1
有礼貌,Awe,5,1
因材施教,Awe,5,1
唯命是从,Disgust,7,-1
心地善良,Awe,7,1
秀色可餐,Awe,9,1
不到黄河心不死,Disgust,5,-1
有价值,Awe,3,1
不对茬儿,Disgust,5,-1
郑重其事,Awe,9,1
郁郁葱葱,Awe,5,1
雍容华贵,Awe,7,1
绚丽多彩,Awe,7,1
胸怀坦白,Awe,7,1
不敬,Disgust,7,-1
值钱,Awe,3,1
味道鲜,Awe,7,1
手无缚鸡之力,Disgust,9,-1
体力不支,Fear,7,-1
私下,Disgust,7,-1
松散散,Disgust,7,-1
太随便,Disgust,9,-1
蜕化变质,Disgust,9,-1
唯我独尊,Disgust,9,-1
无价值,Disgust,5,-1
无吸引力,Disgust,5,-1
险象环生,Fear,7,-1
不名一文,SadDisgustss,5,-1
不清不楚,Disgust,5,-1
不妥,Disgust,5,-1
不宜,Disgust,3,-1
不羁,Disgust,7,0
惨无人道,Disgust,9,-1
有意义,Awe,5,1
玄远,Awe,5,1
岌岌不可终日,Fear,7,-1
罪恶深重,Disgust,9,-1
朝不虑夕,SadDisgustss,5,-1
吃不开,Disgust,7,-1
臭气冲天,Disgust,9,-1
大错而特错,Disgust,9,-1
呆钝,Disgust,5,-1
道德败坏,Disgust,9,-1
低人一等,Disgust,7,-1
刁恶,Disgust,7,-1
短视,Disgust,7,-1
繁复,Disgust,5,-1
废旧,Disgust,1,-1
腐朽没落,Disgust,9,-1
疙里疙瘩,Disgust,5,-1
孤孤单单,SadDisgustss,7,-1
寡了叭叽,Disgust,7,-1
怪里怪气,Disgust,7,-1
含糊其词,Disgust,5,-1
毫无价值,Disgust,9,-1
黑灯瞎火,Fear,5,-1
黑黢黢,Fear,5,-1
糊糊涂涂,Disgust,3,-1
荒诞无稽,Disgust,9,-1
荒瘠,Disgust,7,-1
灰头灰脸,Disgust,7,-1
智勇双全,Awe,9,1
炙手可热,Disgust,7,-1
忠心赤胆,Awe,7,1
准点,Awe,3,1
足智多谋,Awe,5,1
最新,Awe,3,1
矍铄,Awe,7,1
娉婷,Awe,5,1
璞玉浑金,Awe,7,1
婚外,Disgust,5,-1
虔心,Awe,5,1
搥胸顿足,SadDisgustss,9,0
板面孔,Disgust,5,0
不待见,Disgust,5,-1
猜疑,Disgust,5,-1
千里馈粮,Disgust,7,-1
愁眉紧锁,Disgust,7,0
打骂,Disgust,5,-1
堵得慌,Disgust,7,-1
发怔,Disgust,3,-1
烦厌,Disgust,7,-1
骇然失色,Fear,9,-1
后悔莫及,SadDisgustss,9,-1
悔不该,SadDisgustss,7,-1
急眼,AFearry,5,-1
看扁,AFearry,5,-1
哭丧着脸,SadDisgustss,5,-1
拉长个脸,Disgust,5,0
脸红耳热,Fear,7,0
骂骂咧咧,Disgust,5,-1
闷郁,Disgust,5,0
怒骂,Disgust,5,0
气鼓鼓,AFearry,5,0
瞧不上,Disgust,5,0
柔肠百结,Disgust,5,-1
说风凉话,Disgust,5,-1
投诉,AFearry,7,0
向隅而泣,SadDisgustss,5,0
心惊胆颤,Fear,9,0
羞臊,Fear,7,0
讶异,Surprise,5,0
幽忧,Disgust,3,0
战兢兢,Fear,7,0
怔怔,Surprise,3,0
自疚,SadDisgustss,5,0
怅然,Disgust,5,0
称心如愿,Joy,5,0
妒火中烧,Disgust,9,0
给脸,Awe,5,0
恨不能,Disgust,7,0
祭奠,Awe,5,0
敬贺,Awe,5,-1
考究,Awe,5,0
酷好,Awe,7,0
梦寐以求,Awe,9,0
安然无事,Joy,7,0
期盼,SadDisgustss,5,0
翘企,SadDisgustss,7,0
如痴如醉,Awe,7,0
家贫如洗,SadDisgustss,5,0
疼惜,Awe,7,0
和蔼,Awe,5,1
喜盈盈,Joy,5,1
楚楚可人,Awe,7,1
小里小气,Disgust,5,-1
奸恶,Disgust,9,-1
见识短浅,Disgust,5,-1
叩首,Awe,7,0
狡计多端,Disgust,7,-1
结结巴巴,Disgust,5,0
精力枯竭,SadDisgustss,5,0
窘急,Fear,7,0
剧毒,Fear,7,-1
博闻强记,Awe,7,1
不费吹灰之力,Awe,3,0
可惊,Surprise,5,0
不厌其烦,Awe,5,1
才思敏捷,Awe,7,1
沉鱼落雁,Awe,7,1
狂傲,Disgust,7,-1
困难重重,Disgust,9,0
出以公心,Awe,5,1
狼籍,Disgust,7,-1
纯厚,Awe,5,1
老派,Disgust,5,-1
冷峻,Disgust,5,-1
离心离德,Disgust,7,-1
哩溜歪斜,Disgust,5,-1
大名鼎鼎,Awe,7,1
了不得,Awe,7,-1
调谐,Awe,3,1
令人困倦,Disgust,5,-1
令人生气,AFearry,5,-1
乱虐并生,Disgust,9,-1
乱蓬蓬,Disgust,5,-1
端雅,Awe,5,1
卖不掉,Disgust,5,-1
猫哭老鼠,Disgust,9,-1
没好气,AFearry,5,-1
没轻没重,Disgust,5,-1
没用,Disgust,5,-1
绵里藏针,Disgust,7,-1
命苦,SadDisgustss,5,0
目光凶狠,Disgust,5,-1
难说话,Disgust,3,-1
一无所长,Disgust,9,-1
质量差,Disgust,5,-1
拥挤不堪,Disgust,7,-1
一笔一划,Awe,7,1
一刻千金,Awe,9,1
有才干,Awe,7,1
有鼻子有眼,Awe,5,1
欣欣然,Awe,5,1
难以,Disgust,3,0
闹嚷嚷,Disgust,5,-1
盘根错节,Disgust,5,-1
蓬散,Disgust,3,0
七零八落,SadDisgustss,7,-1
强制性,Disgust,5,0
清冷,SadDisgustss,3,0
囚首垢面,Disgust,9,-1
缺心眼,Disgust,7,-1
人不知，鬼不觉,Disgust,5,0
冗赘,Disgust,5,0
若明若暗,Disgust,1,0
骚乱性,Disgust,5,-1
傻头傻脑,Disgust,5,-1
神不知鬼不觉,Disgust,5,0
